,file_name,name,label,y_train0,y_train1,y_train2,y_train3,y_train4,y_train5,y_train6,y_train7,y_train8,y_train9,y_train10,y_train11,y_train12,y_train13,y_train14,y_train15,y_train16,y_train17,y_train_columns
18,Abra/48412baa8527483d8e8ddb8555d2eeff_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
19,Abra/4e554e4a0f624656a7b1542b679b6157_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
20,Abra/586c195c0bcd48158db71c1d7f75197c_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
21,Abra/5c0ca320656b4f2fadea7aefeb80da53_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
22,Abra/6119be89c1d24539a0310f40b947afc1_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
23,Abra/649a7e234cac44feba6da6652127f423_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
24,Abra/7a300d6f799c48d1943cafaa5ab24e27_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
25,Abra/7b9859252d9346f6b3e7bc46d423c116_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
26,Abra/86c823fe351549c7818efd6ca718556e_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
27,Abra/95f205f244b54c00920626d669ea83e1_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
28,Abra/9754fcfa5d39464785f953e7c9da73d1_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
29,Abra/aabb27dd7e1c4508880bd8cc1141c340_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
30,Abra/b065da5f186d4f9db497012350b31a9f_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
31,Abra/b0b6de31451f4e7aa3411fe0963a7f4f_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
32,Abra/bd0873f54401446cacfafdac70f82cd3_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
33,Abra/bdd70647363b47d0a97a6a9a1a7dd469_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
34,Abra/c1c82c89958a4839a074910de72df05a_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
35,Abra/c241146097b44c2e98ee7e473f90074a_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
36,Abra/c9ab368481e446d685b1c1fdb42487df_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
37,Abra/d1ba8548fced4b53821bfc1e0612324f_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
38,Abra/e106e14eb8b54eff8bea6f765ea9d20c_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
39,Abra/e297786c64574fbbb264dc6274aa5864_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
40,Abra/e3da65f45d7841c8a14d591a24c0e2bc_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
41,Abra/ff32e38a281d48d2bb2c7157fd6448d0_0.npy,Abra,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
42,Absol/ajqxbozmrsbybyol_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
43,Absol/bojitzozvfnsmnpk_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
44,Absol/dnyutfucgbstcvyw_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
45,Absol/gmkknhhedjqptbpx_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
46,Absol/ivnlbitobqojfgjb_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
47,Absol/pjkccbgqwljayumo_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
48,Absol/pomxzgjvhcxdkehe_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
49,Absol/pzftyuoaxkmanrrk_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
50,Absol/ssoblkepyzemdxiv_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
51,Absol/tfeglrabzcavqecu_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
52,Absol/tnvrpuqqwwqyuzjs_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
53,Absol/wrrfviydkcfxplxd_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
54,Absol/ylvxohdnwjmcirsq_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
55,Absol/zpakjzzdeqplbsqb_0.npy,Absol,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
56,Accelgor/brbauywracawrajt_0.npy,Accelgor,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
57,Accelgor/caqwvfyxhdnymbly_0.npy,Accelgor,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
58,Accelgor/gfdutjyymgjiqcia_0.npy,Accelgor,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
59,Accelgor/uwiptnwzsdasfkws_0.npy,Accelgor,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
60,Accelgor/yjcqvjdoywsmffir_0.npy,Accelgor,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
61,Aerodactyl/029d0c659dc448f49993648b024e615c_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
62,Aerodactyl/0598db9a1de245db9719661466001511_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
63,Aerodactyl/0813a450419f4733bfa5f782810219a8_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
64,Aerodactyl/0a15b831d1b947fda035aaf637c58215_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
65,Aerodactyl/0eab1e1f744340fa87268f2b558c7ccf_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
66,Aerodactyl/0f5ec128d07341989cb8786fec08c885_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
67,Aerodactyl/1727be397509465f9d3dafbf3849a8f1_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
68,Aerodactyl/25adea61e7624a84a8fbe88d7dcbeb6e_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
69,Aerodactyl/25d15a304c354f3e8064249cf704370d_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
70,Aerodactyl/263b3cb088e5448e99335fbda8f73ee7_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
71,Aerodactyl/35933037ff854c2784e5199f6dc8a728_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
72,Aerodactyl/3a3db872afba41279604c7cda5eeeed7_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
73,Aerodactyl/41e07cd07e9a4d25b9ad5a9ca08f3b5e_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
74,Aerodactyl/4c7989f0dc414bb189a4990659dc0e3f_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
75,Aerodactyl/523b396d18584c35a45823b6a145eff6_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
76,Aerodactyl/79f94a276b9a4e06b4884c3b77ef4622_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
77,Aerodactyl/7fb69a33c0ca4c458812233bb4084b01_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
78,Aerodactyl/8c1a69bc6f3746bdabacd8d658041dcb_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
79,Aerodactyl/8e1000fe38a640c2b74abc74e93eb049_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
80,Aerodactyl/9130363164c248e39ef9b2f51efef1df_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
81,Aerodactyl/91a6d66ed71e45c4a7a5a7917ab44666_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
82,Aerodactyl/9509421af9a04d038cfca99ad0f2b885_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
83,Aerodactyl/97ecd443cbf64b31838c723d80b0f1be_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
84,Aerodactyl/a1eb1fcdf2ea490aa3dc6b49a8c88fd5_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
85,Aerodactyl/affe04e2007d4f53a42849bd96cd0520_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
86,Aerodactyl/bb6be0f790654421a4456b1b9242e0a1_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
87,Aerodactyl/bf5489f37c6f4dd688e59254d3bddcab_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
88,Aerodactyl/d1d381e5f2df42a0973e0251751e1a14_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
89,Aerodactyl/d995b3fc3cbe47e4811493dd8f1c4ada_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
90,Aerodactyl/dbbd1c859b8d48878421e058f2d7e26c_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
91,Aerodactyl/e8d4cf4ee37a471bb92ee42e298eb692_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
92,Aerodactyl/eea9ce8c690a4c1380e2d8fc6be729a5_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
93,Aerodactyl/f403dcd3136643e4b43c7d01e14494bc_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
94,Aerodactyl/f6de83f1ed034679bf49b84e0af203ce_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
95,Aerodactyl/f9b2de8410924cb49e75c0178b15103f_0.npy,Aerodactyl,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
96,Aggron/braigknwdltdbhaj_0.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
97,Aggron/braigknwdltdbhaj_1.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
98,Aggron/braigknwdltdbhaj_2.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
99,Aggron/braigknwdltdbhaj_3.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
100,Aggron/braigknwdltdbhaj_4.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
101,Aggron/braigknwdltdbhaj_5.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
102,Aggron/braigknwdltdbhaj_6.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
103,Aggron/braigknwdltdbhaj_7.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
104,Aggron/dyoxkvaelhvjmqqq_0.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
105,Aggron/dyoxkvaelhvjmqqq_1.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
106,Aggron/dyoxkvaelhvjmqqq_2.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
107,Aggron/dyoxkvaelhvjmqqq_3.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
108,Aggron/dyoxkvaelhvjmqqq_4.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
109,Aggron/dyoxkvaelhvjmqqq_5.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
110,Aggron/dyoxkvaelhvjmqqq_6.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
111,Aggron/dyoxkvaelhvjmqqq_7.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
112,Aggron/fczlapacpdqwrwqp_0.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
113,Aggron/fczlapacpdqwrwqp_1.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
114,Aggron/fczlapacpdqwrwqp_2.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
115,Aggron/fczlapacpdqwrwqp_3.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
116,Aggron/fczlapacpdqwrwqp_4.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
117,Aggron/fczlapacpdqwrwqp_5.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
118,Aggron/fczlapacpdqwrwqp_6.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
119,Aggron/fczlapacpdqwrwqp_7.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
120,Aggron/fovigswaonpxmwoo_0.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
121,Aggron/fovigswaonpxmwoo_1.npy,Aggron,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
